Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-ContactLM.json	1539	0	0	2	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	19	53	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-CoredaNoticiaLM.json	12891	2	0	14	0	0	0	0	0	21	0	0	0	0	1	0	0	1	0	0	129	165	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-DestinationLN.json	3957	1	0	3	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	39	64	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-Hearingscreen.json	2819	0	0	14	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	182	226	0	0	0	8	1	0
fsh-generated/resources/StructureDefinition-Hepb.json	973	1	0	12	0	0	0	0	0	11	0	0	0	0	1	0	0	0	0	0	111	187	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-Letter.json	1607	0	0	10	0	0	0	0	0	9	0	0	0	0	0	0	1	1	0	0	120	129	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-Malformation.json	1312	1	0	10	0	0	0	0	0	9	0	0	0	0	1	0	0	0	0	0	173	130	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-Metabolic.json	1672	0	0	11	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	130	146	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-Mother.json	2237	1	0	15	0	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	103	117	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-MotherDemographicsLM.json	6269	1	0	5	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	50	66	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-NewBornLM.json	22366	2	0	25	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	189	177	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-Newbornriskassessment.json	2520	1	0	20	0	0	0	0	0	12	0	0	0	0	1	0	0	0	0	0	131	325	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-NoticiaLM.json	2227	1	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	20	45	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-Phototherapy.json	1411	0	0	18	0	0	0	0	0	9	0	0	0	0	0	0	0	1	0	0	120	122	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-Pregnancy.json	12005	2	0	42	0	0	0	0	1	41	0	0	0	0	1	0	0	1	0	0	552	714	0	0	0	17	0	1
fsh-generated/resources/StructureDefinition-PregnancyLM.json	9031	1	0	8	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	80	73	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-Professional.json	634	0	0	6	0	0	0	0	0	5	0	0	1	0	1	0	0	0	0	0	52	79	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-ProfessionalLM.json	1953	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	20	42	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-Puerperium.json	1807	1	0	9	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	124	304	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-Pupillary.json	3266	0	0	17	0	0	0	0	0	15	0	0	0	0	1	0	0	1	0	0	185	160	0	0	0	12	0	0
fsh-generated/resources/StructureDefinition-ReferenciaNHACJR.json	1292	1	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	23	43	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-Transport.json	1919	1	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	52	65	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-Vaccination.json	1960	0	0	0	0	0	0	0	0	9	0	0	0	0	1	0	0	0	0	0	110	115	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-VaccineLM.json	2088	1	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	21	42	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-transport-information.json	3795	0	0	3	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	0	70	71	0	1	0	3	0	0
fsh-generated/resources/ValueSet-bulletin-delivery-vs.json	730	1	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	6	15	0	0	0	0	0	0
fsh-generated/resources/ValueSet-document-type-vs.json	677	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	5	167	0	0	0	1	0	0
fsh-generated/resources/ValueSet-episode-type-vs.json	446	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	15	0	0	0	0	0	0
fsh-generated/resources/ValueSet-newborn-congenital-anomalies-vs.json	1986	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	8	16	0	0	0	0	0	0
fsh-generated/resources/ValueSet-newbornriskassessment-vs.json	1189	0	0	0	0	0	0	0	0	155	0	0	0	0	1	0	0	0	0	0	5	14	0	0	0	1	0	0
fsh-generated/resources/ValueSet-puerperium-vs.json	973	1	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	5	18	0	0	0	0	0	0
fsh-generated/resources/ValueSet-risco-gravidez-vs.json	1064	0	0	0	0	0	0	0	1	153	0	0	0	0	0	0	0	0	0	0	6	19	0	0	0	3	0	0
fsh-generated/resources/ValueSet-tipo-gravidez-vs.json	937	0	0	0	0	0	0	0	0	158	0	0	0	0	1	0	0	0	0	0	5	18	0	0	0	0	0	0
fsh-generated/resources/ValueSet-tipo-parto-vs.json	1239	1	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	6	136	0	0	0	1	0	0
fsh-generated/resources/ValueSet-transport-type-vs.json	754	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	5	176	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vacinas-infancia-vs.json	1209	1	0	0	0	0	0	0	0	155	0	0	0	0	1	0	0	0	0	0	5	1193	0	0	0	1	0	0
/fsh-generated/includes/menu.xml	1545	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/fsh-generated/includes/fsh-link-references.md	3592	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/background.md	14730	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/mapping.md	15034	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/changes.xml	457	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0
/input/pagecontent/downloads.xml	1287	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0
/input/pagecontent/usage.md	7325	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/index.md	5881	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config/_config.yml	140	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/gravidez1.png	52933	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/funding.png	24282	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/temp/pages/_includes/artifacts.xml	28060	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	0	0	0	0	0	0
