Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-ContactLM.json	1539	1	0	4	1	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	17	51	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-CoredaNoticiaLM.json	12891	5	0	33	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	135	134	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-DestinationLN.json	3957	2	0	11	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	0	40	81	0	0	0	2	1	0
fsh-generated/resources/StructureDefinition-Hearingscreen.json	2819	1	0	44	0	0	0	0	0	31	0	0	0	0	0	0	0	1	0	0	190	206	0	0	0	12	0	0
fsh-generated/resources/StructureDefinition-Hepb.json	973	1	0	20	0	0	0	0	0	21	0	0	0	0	0	0	0	1	0	0	111	172	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-Letter.json	1607	1	0	23	0	0	0	0	0	22	0	0	1	0	1	0	0	0	0	0	121	162	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-Malformation.json	1312	2	0	21	0	0	0	0	0	19	0	0	0	0	0	0	0	1	0	0	118	138	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-Metabolic.json	1672	1	0	21	0	0	0	0	1	23	0	0	0	0	1	0	0	1	0	0	126	143	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-Mother.json	2237	1	0	25	0	0	0	0	0	23	0	0	0	0	0	0	0	1	0	0	103	144	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-MotherDemographicsLM.json	6269	2	0	6	0	0	0	0	0	29	0	0	0	0	1	0	0	0	0	0	51	69	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-NewBornLM.json	22366	7	0	22	0	0	0	0	0	39	0	0	0	0	0	0	0	1	0	0	191	163	0	0	0	11	0	0
fsh-generated/resources/StructureDefinition-Newbornriskassessment.json	2520	1	0	18	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	139	340	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-NoticiaLM.json	2227	1	0	2	1	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	20	57	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-Phototherapy.json	1411	1	0	17	0	0	0	0	0	20	0	0	0	0	0	0	0	1	0	0	122	217	0	0	0	11	0	0
fsh-generated/resources/StructureDefinition-Pregnancy.json	12005	5	0	103	0	0	0	0	0	102	0	0	1	0	0	0	0	2	0	0	562	1038	0	0	0	33	0	2
fsh-generated/resources/StructureDefinition-PregnancyLM.json	9031	3	0	32	0	0	0	0	0	15	0	0	0	0	1	0	0	0	0	0	85	116	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-Professional.json	634	1	0	19	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	52	105	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ProfessionalLM.json	1953	1	0	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	24	60	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-Puerperium.json	1807	1	0	29	0	0	0	0	0	20	0	0	0	0	1	0	0	1	0	0	125	303	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-Pupillary.json	3266	2	0	51	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	186	267	0	0	0	16	1	0
fsh-generated/resources/StructureDefinition-ReferenciaNHACJR.json	1292	1	0	7	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	25	68	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-Transport.json	1919	1	0	18	0	0	0	0	0	12	0	0	0	0	1	0	0	0	0	0	53	103	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-Vaccination.json	1960	1	0	1	0	0	0	0	0	19	0	0	0	0	0	0	0	1	0	0	113	203	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-VaccineLM.json	2088	1	0	4	0	0	0	0	0	6	0	0	0	0	1	0	1	0	1	0	23	62	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-transport-information.json	3795	2	0	8	0	0	0	0	0	18	0	0	1	0	0	0	0	0	0	0	71	123	0	0	0	3	0	0
fsh-generated/resources/ValueSet-bulletin-delivery-vs.json	730	1	0	0	0	0	0	0	1	52	0	0	0	0	0	0	0	0	0	0	7	57	0	0	0	1	0	0
fsh-generated/resources/ValueSet-document-type-vs.json	677	1	0	0	1	0	0	0	0	191	0	0	0	0	1	0	0	0	0	0	5	198	0	0	0	1	0	0
fsh-generated/resources/ValueSet-episode-type-vs.json	446	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	33	0	0	0	0	0	0
fsh-generated/resources/ValueSet-newborn-congenital-anomalies-vs.json	1986	1	0	0	0	0	0	0	1	119	0	0	0	0	0	0	0	0	0	0	7	39	0	1	0	1	0	0
fsh-generated/resources/ValueSet-newbornriskassessment-vs.json	1189	1	0	0	0	0	0	0	0	158	0	0	0	0	1	0	0	0	0	0	7	35	0	0	0	0	0	0
fsh-generated/resources/ValueSet-puerperium-vs.json	973	1	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	7	31	0	0	0	0	0	0
fsh-generated/resources/ValueSet-risco-gravidez-vs.json	1064	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	7	30	0	0	0	1	0	0
fsh-generated/resources/ValueSet-tipo-gravidez-vs.json	937	1	0	0	0	0	0	0	1	155	0	0	0	0	1	0	0	0	0	0	6	30	0	0	0	0	0	1
fsh-generated/resources/ValueSet-tipo-parto-vs.json	1239	1	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	8	152	0	0	0	1	0	0
fsh-generated/resources/ValueSet-transport-type-vs.json	754	1	0	0	0	0	0	0	0	154	0	0	0	0	1	0	0	0	0	0	8	186	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vacinas-infancia-vs.json	1209	1	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	7	179	0	0	0	1	0	0
/fsh-generated/includes/menu.xml	1545	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/fsh-generated/includes/fsh-link-references.md	3592	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/background.md	14730	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/mapping.md	15034	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/changes.xml	457	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0
/input/pagecontent/downloads.xml	1287	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0
/input/pagecontent/usage.md	7325	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/index.md	5881	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/template/config	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config/_config.yml	140	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/gravidez1.png	52933	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/funding.png	24282	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/temp/pages/_includes/artifacts.xml	28060	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	0	0	0	0	0	0
